raw_asym,latent_asym,kind
-0.29393893006523336,26.135166,signal
-0.7855760611175017,22.211628,signal
-0.8568421394592235,13.750325,signal
0.2769247474764546,-2.8661423,signal
-0.3083873110044813,-0.8276334,signal
-0.09041023916034802,7.03957,signal
0.5689920484973543,-4.6495304,signal
-0.8582375625493198,5.036299,signal
-0.032193425978102916,-2.8767319,signal
-0.2399906593631492,-4.468586,signal
-0.6898321224939342,27.560955,signal
0.4053021413933503,4.539154,signal
0.49505730842284107,-1.308981,signal
-0.013272892494339493,-2.0409107,signal
-0.7968656126786705,2.4308805,signal
-0.3992984948939296,14.866755,signal
-0.625937578271221,5.0962424,signal
-0.5485534997258585,31.147625,signal
-0.28647146246046784,6.0677547,signal
-0.7473289477249078,23.530987,signal
0.2084664384733876,-0.10822868,signal
-0.7552827782311751,8.156681,signal
-0.2180710230045727,5.1429234,signal
-0.7348039573812855,5.300473,signal
-0.33806890448386234,21.716372,signal
0.6093923433572394,-16.85119,signal
-0.5649914408729179,32.511753,signal
0.45569010691066136,-16.900677,signal
0.35449133227609575,-1.9681473,signal
-0.4624267052814828,19.278498,signal
0.05710694103174045,8.7776165,signal
-0.502761890946505,18.415901,signal
-0.5941393323228035,19.901777,signal
0.23988595742883936,0.49627495,signal
0.7034877246094514,-11.36162,signal
-0.24198959725479532,1.7472496,signal
0.2526048422569603,-8.754669,signal
0.22323131312277397,0.5268071,signal
-0.5952857485603479,23.486662,signal
-0.32359836573191975,2.9210443,signal
-0.542625129797422,32.427338,signal
-0.12140541526517577,-14.42798,signal
0.8467101246140433,5.1356344,signal
-0.38775260648925497,9.364727,signal
-0.6745512841848327,23.293447,signal
-0.8305761809609177,8.962812,signal
-0.5352054056293222,28.810356,signal
0.3305925148675079,1.1725967,signal
0.5657401576727656,-2.3104887,signal
-0.2983950249043121,10.660654,signal
-0.030984596828061844,-0.5087261,signal
-0.32160425342043225,24.62116,signal
-0.5788841457727163,15.415987,signal
-0.01141088705813964,0.5883713,signal
-0.17959403930403525,20.135263,signal
-0.575273331672064,34.886833,signal
0.7192161427111892,-28.189863,signal
0.37044533933941304,-2.6627464,signal
-0.0463288791828842,4.7277565,signal
-0.7036002704493162,21.790028,signal
-0.16798618319332034,16.40103,signal
0.21994081547144226,15.966238,signal
-0.11425673425590224,-5.4415665,signal
0.46969441400857376,5.225794,signal
0.38631307400109677,-12.177242,signal
-0.0460876614139408,-6.366684,signal
-0.5011238975868307,-2.8008797,signal
-0.3731938751560498,12.542383,signal
0.09265549864177178,9.7404,signal
-0.5920911964311678,20.129915,signal
-0.11296948658345667,10.732819,signal
-0.2342773812207432,17.236279,signal
0.8198298706815196,-6.52862,signal
-0.5195789227715569,26.856672,signal
0.14488456612858275,-0.09010506,signal
-0.0751842780744216,7.633979,signal
-0.3690172595630431,19.338581,signal
-0.6025816792629192,21.136482,signal
-0.7180084682833546,24.290543,signal
0.09875366837623421,1.1400547,signal
-0.3747854710802058,2.9354153,signal
-0.044849980881921846,3.4807377,signal
0.11014070297297053,-0.9064808,signal
-0.5330978266946123,17.600262,signal
0.31959408881993784,-14.243817,signal
-0.338611675595934,34.053455,signal
-0.8639303649031215,4.8578453,signal
0.0443119832286859,3.485695,signal
-0.037019177509370664,-7.640444,signal
0.404488667466282,-0.32045364,signal
-0.25798773624324556,27.514748,signal
0.0008582008735748445,-1.2130089,signal
-0.4787407005463814,2.8358107,signal
0.4578256833755448,13.100481,signal
0.10380670214479458,9.088524,signal
-0.0166847260686796,18.398857,signal
-0.3330092895937124,27.45994,signal
0.28648969504240157,4.5745535,signal
0.6513136946680413,-19.428762,signal
-0.6715745064105226,39.272175,signal
-0.36475786535360527,22.964176,signal
0.5823881358832712,2.5528612,signal
0.09590286942124386,10.118967,signal
0.1950569718334598,12.679634,signal
-0.41716440280882755,-0.9751487,signal
0.719031204186243,-24.206127,signal
-0.22678242425513592,2.906231,signal
-0.3465128692831992,20.220968,signal
0.3809878483347982,-0.7370386,signal
0.04053596602045862,-0.81334305,signal
-0.3728143662316188,22.36022,signal
-0.251088424166753,15.461227,signal
-0.22769266899155685,15.798222,signal
-0.29733687331218234,13.333538,signal
0.7393742973641724,-23.354973,signal
0.43715903653355376,-9.657806,signal
0.39958994833079575,4.062301,signal
0.5750829175879226,-16.969973,signal
-0.0811944040526584,14.235477,signal
-0.18653570290841126,11.694696,signal
-0.6669343512422873,33.111427,signal
-0.5401195981358474,24.287813,signal
-0.42338336914267094,-3.346951,signal
-0.5105528634214246,10.415969,signal
-0.750378119627889,18.032263,signal
0.3837894058917436,-2.5663605,signal
0.3408730918829604,-16.854572,signal
0.1934383100770397,2.4352646,signal
0.6777035175182313,-13.269741,signal
-0.1884530979158417,19.603813,signal
0.09622613866828397,-11.802652,signal
0.07360668439387301,-5.924203,signal
-0.15350304989923372,0.570961,signal
-0.03720234923847243,-1.2778826,signal
0.06844156482715572,-4.432926,signal
0.192242420792032,0.97295,signal
-0.19711807048152627,9.60688,signal
-0.7255623724232537,-0.35173273,signal
-0.7496448710459694,30.27295,signal
-0.23969373178167805,4.867877,signal
0.6836065842008436,-17.111147,signal
-0.3235086137323182,-1.619797,signal
0.6737130351674603,-6.387059,signal
0.014400513992073118,-0.8399792,signal
0.4074770067806057,-0.36770535,signal
0.03573261078954796,11.197372,signal
0.5717645227963069,-6.319132,signal
0.03957273411555844,7.166938,signal
0.342362281705399,-9.426559,signal
0.1525125632267951,13.12779,signal
-0.5582573952458936,12.72226,signal
